4059.999901,4049.743491,4647.179374,4282.563998,4780.512704,4079.9999,4190.256308,4172.820411,3908.717853,3837.948624,4194.358872,4566.666555
4065.640926,4053.333234,4648.205015,4281.538357,4781.025524,4077.435798,4194.871692,4175.897334,3996.410159,3837.948624,4196.922974,4566.153734
4063.076824,4059.999901,4648.717835,4282.563998,4779.999883,4074.871695,4191.794769,4173.846052,3975.897339,3841.538368,4199.487077,4573.333222
4059.48708,4065.128106,4649.743476,4282.563998,4779.999883,4078.974259,4192.30759,4170.769129,3904.102469,3842.051188,4199.487077,4575.897324
4066.153747,4071.281952,4654.358861,4282.563998,4781.025524,4084.102464,4208.205025,4176.922975,3974.358877,3850.769137,4211.281948,4578.461427
4067.692208,4073.846054,4652.820399,4284.61528,4781.025524,4084.102464,4218.974256,4188.205026,4085.640926,3858.461444,4215.384512,4581.53835
4063.076824,4072.307593,4648.717835,4284.61528,4779.999883,4080.512721,4212.307589,4187.692205,4073.333234,3852.820419,4207.692205,4579.999888
4062.564003,4070.769131,4648.205015,4282.563998,4782.563986,4080.512721,4207.179384,4180.512718,3994.871697,3848.717855,4209.743487,4578.461427
4062.564003,4072.307593,4651.281938,4281.538357,4778.974242,4081.025541,4211.281948,4181.025539,3935.89734,3852.307598,4213.33323,4577.948606
4064.615285,4077.948618,4653.84604,4283.076818,4773.846037,4079.9999,4212.307589,4187.179385,3990.256313,3855.384521,4215.897333,4578.461427
4069.23067,4082.051182,4656.922963,4284.61528,4776.92296,4081.025541,4212.307589,4193.333231,4123.076822,3856.922983,4225.640922,4584.615273
4067.692208,4083.589644,4656.410143,4283.589639,4774.358858,4080.512721,4212.82041,4192.82041,4123.076822,3856.410162,4229.743486,4587.692196
4064.615285,4086.153746,4652.820399,4282.051177,4767.179371,4078.461439,4209.230666,4186.153744,4004.102466,3855.384521,4222.051179,4586.666555
4068.717849,4086.666567,4653.33322,4283.589639,4766.15373,4075.384516,4205.640923,4179.487077,3956.92298,3852.307598,4215.384512,4586.153734
4072.820413,4088.717849,4656.410143,4285.1281,4769.743473,4076.410157,4206.666564,4185.640923,4059.999901,3854.35888,4218.974256,4588.717837
4070.769131,4092.820413,4656.410143,4283.589639,4773.333217,4080.512721,4215.384512,4195.897333,4178.461436,3864.61529,4228.717845,4592.30758
4067.179388,4093.333233,4653.84604,4281.025536,4773.846037,4083.589644,4222.563999,4197.435795,4143.076822,3870.256316,4232.307589,4594.871683
4064.615285,4090.769131,4654.358861,4282.051177,4774.871678,4085.128105,4224.615281,4197.435795,4059.999901,3867.179393,4229.743486,4592.820401
4064.102465,4090.25631,4655.897322,4282.051177,4777.435781,4087.179387,4223.07682,4197.435795,4069.23067,3861.025547,4227.179384,4586.666555
4066.153747,4092.307592,4655.897322,4281.025536,4774.871678,4087.692208,4219.487076,4193.333231,4135.897335,3858.461444,4227.179384,4587.179375
4064.615285,4088.717849,4653.84604,4282.051177,4767.692191,4083.589644,4216.922974,4191.281949,4133.333232,3857.435803,4227.692204,4588.717837
4062.051183,4082.564003,4649.230656,4283.589639,4765.640909,4082.564003,4215.384512,4192.30759,4042.564004,3856.922983,4224.615281,4584.615273
4065.128106,4085.640926,4648.717835,4282.051177,4771.794755,4087.692208,4217.948615,4194.358872,4025.128107,3858.974265,4224.615281,4585.640914
4066.666567,4090.25631,4652.820399,4282.563998,4774.871678,4087.692208,4218.461435,4191.281949,4097.948618,3858.461444,4226.666563,4589.743478
4064.102465,4086.153746,4654.871681,4284.61528,4772.820396,4083.589644,4217.948615,4188.205026,4145.128104,3855.384521,4223.58964,4585.128093
4063.589644,4081.025541,4654.358861,4283.076818,4769.230653,4081.538362,4217.948615,4192.30759,4107.692207,3854.871701,4221.538358,4579.487068
4061.538362,4082.051182,4653.84604,4280.512716,4769.230653,4077.948618,4210.769128,4190.256308,3990.256313,3853.84606,4222.051179,4581.025529
4057.948619,4078.974259,4650.769117,4282.051177,4768.205012,4077.435798,4205.640923,4182.05118,3944.615288,3851.281957,4213.846051,4578.974247
4062.051183,4078.461439,4650.769117,4283.589639,4766.66655,4081.538362,4209.743487,4182.564,4019.999902,3848.717855,4206.666564,4576.410145
4066.666567,4084.102464,4651.281938,4282.563998,4769.743473,4083.076823,4212.307589,4189.743487,4077.435798,3848.717855,4210.769128,4580.512709
4061.538362,4087.692208,4648.205015,4281.538357,4768.717832,4083.076823,4215.384512,4195.384513,4063.589644,3855.384521,4219.999897,4586.153734
4056.922978,4086.666567,4650.769117,4281.025536,4766.15373,4085.128105,4221.538358,4194.358872,4002.051184,3859.487085,4222.051179,4585.640914
4060.512721,4084.615285,4654.871681,4282.051177,4766.66655,4083.076823,4217.435794,4188.717846,3984.615287,3852.820419,4215.384512,4581.53835
4062.564003,4087.179387,4650.769117,4283.589639,4764.615268,4076.922977,4208.717846,4186.153744,4033.333235,3843.076829,4209.230666,4579.999888
4058.97426,4086.666567,4646.666553,4282.563998,4763.076807,4073.846054,4207.179384,4186.666564,4026.666568,3837.948624,4206.666564,4576.410145
4056.922978,4079.9999,4649.743476,4281.538357,4765.128089,4074.358875,4202.564,4181.538359,3941.025545,3840.512727,4203.589641,4575.897324
4059.48708,4079.48708,4654.358861,4281.025536,4765.640909,4074.871695,4193.333231,4172.30759,3880.512726,3838.974265,4199.487077,4576.410145
4061.025542,4082.564003,4654.358861,4281.538357,4765.640909,4076.922977,4195.384513,4173.333231,3935.89734,3835.897342,4196.922974,4573.333222
4056.922978,4081.025541,4650.256297,4282.051177,4765.128089,4076.410157,4201.025538,4179.999898,4010.769133,3836.410163,4199.487077,4573.333222
4054.871696,4079.9999,4650.769117,4282.563998,4763.589627,4075.384516,4198.461436,4177.948616,3966.66657,3835.384522,4199.487077,4574.358863
4062.051183,4089.230669,4656.410143,4282.051177,4768.717832,4078.974259,4201.025538,4177.435795,3935.89734,3840.512727,4205.640923,4577.435786
4063.076824,4092.307592,4656.410143,4281.538357,4776.92296,4085.128105,4210.256307,4188.205026,3994.871697,3850.256316,4211.794769,4580.512709
4056.410157,4086.153746,4652.820399,4281.538357,4773.333217,4086.153746,4209.743487,4187.692205,4046.153747,3850.769137,4209.743487,4576.410145
4057.435798,4086.666567,4654.871681,4281.025536,4765.128089,4082.051182,4206.666564,4183.076821,4073.333234,3846.153752,4213.33323,4575.897324
4064.102465,4092.307592,4657.948604,4281.538357,4767.179371,4085.640926,4218.461435,4198.461436,4088.205028,3853.84606,4221.538358,4585.128093
4066.153747,4096.922977,4659.487066,4282.563998,4769.743473,4093.333233,4234.871691,4212.82041,4118.974258,3869.743495,4229.230666,4597.435785
4067.179388,4101.025541,4661.538348,4281.025536,4763.076807,4091.794772,4239.487076,4215.897333,4183.076821,3874.8717,4237.948614,4598.974247
4064.615285,4101.025541,4662.051168,4281.025536,4761.025525,4087.692208,4240.512717,4218.974256,4241.538358,3869.230675,4240.512717,4593.333221
4062.051183,4096.922977,4659.999886,4283.589639,4766.66655,4089.230669,4238.974255,4216.410153,4217.435794,3862.051188,4232.307589,4590.769119
4064.615285,4094.871695,4656.922963,4283.076818,4764.102448,4085.128105,4230.769127,4206.666564,4092.820413,3861.025547,4224.615281,4591.79476
4064.615285,4093.333233,4655.897322,4280.512716,4757.948602,4077.948618,4230.769127,4207.179384,4053.333234,3867.179393,4229.743486,4593.333221
4062.051183,4094.871695,4656.922963,4281.538357,4758.974243,4081.025541,4238.974255,4213.846051,4170.769129,3871.794777,4236.410153,4596.410144
4063.589644,4101.025541,4656.922963,4282.563998,4763.076807,4088.717849,4239.999896,4216.922974,4275.384511,3873.333239,4239.999896,4602.56399
4064.615285,4105.128105,4656.922963,4282.051177,4763.076807,4085.640926,4237.948614,4216.410153,4245.128101,3872.307598,4245.128101,4598.461426
4062.051183,4103.076823,4659.487066,4282.563998,4761.025525,4078.974259,4236.410153,4208.717846,4103.589643,3867.692213,4238.974255,4584.615273
4064.615285,4103.589643,4662.051168,4281.538357,4764.102448,4082.564003,4231.281948,4205.640923,4070.769131,3863.589649,4228.205025,4584.615273
4071.281952,4107.692207,4664.615271,4283.076818,4766.15373,4089.74349,4228.717845,4210.769128,4212.82041,3869.230675,4234.871691,4593.333221
4067.179388,4106.153746,4663.076809,4284.102459,4757.948602,4084.102464,4228.717845,4212.307589,4258.461434,3871.794777,4243.076819,4592.820401
4059.999901,4102.564002,4657.435784,4282.563998,4753.333217,4076.922977,4227.179384,4208.205025,4130.256309,3864.10247,4234.871691,4589.230657
4066.666567,4104.615284,4657.435784,4281.538357,4760.512704,4082.051182,4222.563999,4202.564,4047.692209,3862.564008,4229.230666,4591.79476
4070.256311,4108.205028,4663.076809,4282.051177,4765.640909,4086.153746,4222.051179,4204.615282,4137.435796,3870.256316,4238.461435,4593.333221
4065.128106,4111.794771,4664.615271,4282.051177,4762.051166,4084.615285,4228.205025,4211.794769,4248.717845,3874.35888,4243.58964,4596.410144
4064.102465,4118.461438,4661.025527,4281.025536,4760.512704,4084.615285,4229.743486,4211.794769,4213.846051,3870.769136,4241.025537,4598.461426
4066.153747,4119.999899,4660.512707,4282.051177,4762.563986,4087.179387,4227.692204,4210.769128,4115.384515,3870.256316,4238.461435,4596.410144
4066.666567,4113.333233,4663.58963,4283.076818,4764.102448,4086.666567,4231.281948,4214.358871,4087.692208,3871.794777,4236.410153,4594.871683
4069.23067,4108.205028,4664.615271,4283.589639,4765.640909,4086.153746,4235.384512,4214.358871,4175.384513,3872.307598,4238.974255,4594.358862
4068.717849,4107.692207,4663.58963,4282.051177,4765.640909,4087.179387,4232.820409,4212.82041,4255.384511,3873.846059,4242.563999,4593.333221
4066.666567,4109.743489,4663.076809,4281.538357,4762.563986,4084.102464,4231.281948,4212.307589,4208.205025,3873.846059,4243.076819,4594.871683
4071.794772,4109.743489,4664.615271,4283.589639,4761.538345,4080.512721,4233.84605,4213.846051,4148.205027,3874.35888,4244.615281,4601.538349
4071.281952,4110.76913,4665.128091,4283.076818,4762.051166,4079.9999,4229.230666,4211.281948,4158.974257,3872.820418,4244.10246,4600.512708
4065.128106,4116.922976,4665.128091,4280.512716,4760.512704,4082.564003,4223.07682,4207.179384,4231.794768,3871.281957,4241.538358,4592.820401
4066.153747,4118.461438,4664.10245,4281.538357,4758.461422,4084.102464,4231.281948,4209.743487,4270.769126,3873.333239,4245.640922,4594.358862
4068.205029,4114.871694,4660.512707,4283.076818,4758.461422,4079.9999,4230.769127,4208.205025,4150.769129,3868.717854,4243.58964,4595.897324
4064.615285,4112.820412,4658.461425,4281.025536,4758.974243,4076.922977,4213.33323,4196.922974,4036.410158,3861.025547,4228.717845,4589.230657
4063.589644,4113.333233,4657.948604,4281.538357,4754.358858,4077.435798,4209.230666,4195.897333,4109.230669,3860.512726,4223.07682,4585.640914
4066.153747,4117.435797,4660.512707,4282.563998,4749.743474,4081.025541,4222.563999,4204.102461,4237.435794,3865.128111,4233.84605,4590.769119
4068.205029,4122.051181,4663.58963,4282.051177,4756.922961,4084.615285,4225.640922,4202.051179,4224.102461,3870.256316,4244.10246,4595.384503
4067.692208,4119.487079,4664.10245,4284.102459,4759.999884,4083.589644,4214.871692,4192.30759,4077.948618,3870.256316,4237.435794,4593.846042
4067.179388,4118.974258,4664.10245,4285.1281,4756.41014,4079.9999,4211.281948,4194.358872,4063.589644,3871.281957,4232.307589,4593.333221
4068.717849,4122.051181,4663.58963,4282.051177,4758.461422,4077.948618,4216.410153,4203.589641,4200.512718,3872.820418,4239.999896,4596.410144
4068.717849,4117.948617,4663.076809,4281.025536,4757.948602,4076.922977,4214.358871,4206.666564,4225.128102,3868.717854,4237.435794,4595.384503
4069.74349,4118.461438,4664.10245,4282.051177,4753.846038,4076.410157,4210.769128,4205.640923,4157.948616,3870.769136,4234.871691,4597.948606
4072.820413,4125.128104,4666.153732,4282.051177,4753.846038,4075.384516,4208.717846,4202.564,4099.9999,3876.410162,4241.025537,4603.589631
4068.205029,4123.076822,4663.076809,4282.051177,4755.89732,4074.358875,4206.666564,4202.564,4092.307592,3871.281957,4239.487076,4600.512708
4067.179388,4121.02554,4664.615271,4283.076818,4756.922961,4075.384516,4214.358871,4208.205025,4214.358871,3871.794777,4240.512717,4599.999888
4071.794772,4124.102463,4668.205014,4283.589639,4759.487063,4077.435798,4224.102461,4212.307589,4296.410151,3883.589649,4250.769127,4605.128093
4070.256311,4123.589643,4666.153732,4282.563998,4756.922961,4079.48708,4218.461435,4207.692205,4159.999898,3879.487085,4249.743486,4599.487067
4068.205029,4119.999899,4664.10245,4284.61528,4757.948602,4079.48708,4208.205025,4201.025538,4029.230671,3866.153752,4238.974255,4590.769119
4070.769131,4121.02554,4665.128091,4285.1281,4767.692191,4079.48708,4214.871692,4204.102461,4163.589642,3869.743495,4241.538358,4597.435785
4071.794772,4123.076822,4666.153732,4282.563998,4766.66655,4083.076823,4225.640922,4211.794769,4326.666561,3880.512726,4249.743486,4605.128093
4071.281952,4123.076822,4666.666553,4284.61528,4763.589627,4087.692208,4228.717845,4217.435794,4291.794767,3886.153751,4256.410152,4609.743477
4072.307593,4123.076822,4667.692194,4286.666562,4767.692191,4086.153746,4232.307589,4221.025538,4250.256306,3896.922982,4267.692203,4619.999887
4072.820413,4125.128104,4670.256296,4283.076818,4765.640909,4081.025541,4231.281948,4219.487076,4284.102459,3904.615289,4271.794767,4626.153733
4074.358875,4124.615284,4671.794758,4278.974254,4764.102448,4078.461439,4225.128102,4219.999897,4333.846048,3899.487084,4267.179383,4621.025528
4074.871695,4120.51272,4668.717835,4281.538357,4766.15373,4078.461439,4225.640922,4222.051179,4344.102458,3891.794777,4263.589639,4613.846041
4073.333234,4126.153745,4669.230655,4285.1281,4762.563986,4077.435798,4225.640922,4213.846051,4270.769126,3890.256315,4262.051178,4611.794759
4075.897336,4135.384514,4675.384501,4284.102459,4759.487063,4078.461439,4221.025538,4209.230666,4231.794768,3891.794777,4261.538357,4617.435785
4078.461439,4131.794771,4672.820399,4281.538357,4761.025525,4078.461439,4220.512717,4212.307589,4273.846049,3886.666572,4257.435793,4616.410144
4076.922977,4120.51272,4669.743476,4285.1281,4761.538345,4077.948618,4222.563999,4209.743487,4326.15374,3877.435803,4251.281947,4605.128093
4075.897336,4121.02554,4672.307578,4290.256305,4768.205012,4081.538362,4225.640922,4211.281948,4328.205022,3879.487085,4253.333229,4602.05117
4081.025541,4133.846053,4675.897322,4287.692203,4774.358858,4091.281951,4232.820409,4222.051179,4279.999895,3893.333238,4263.589639,4611.794759
4084.102464,4136.410155,4676.410142,4286.666562,4774.871678,4096.922977,4241.538358,4226.153743,4310.769125,3903.589648,4271.794767,4621.025528
4081.538362,4129.230668,4673.333219,4289.230664,4776.41014,4092.820413,4245.640922,4225.640922,4419.487071,3903.076828,4273.846049,4619.999887
4079.48708,4126.153745,4672.307578,4287.179382,4774.358858,4089.74349,4243.58964,4226.153743,4453.846045,3901.025546,4274.35887,4618.461426
4079.48708,4126.666566,4674.871681,4287.179382,4772.307576,4090.25631,4242.051178,4226.153743,4378.461431,3899.999905,4273.333229,4617.948605
4077.948618,4124.102463,4674.871681,4287.692203,4773.846037,4091.794772,4237.948614,4221.025538,4254.35887,3891.794777,4263.589639,4613.846041
4074.358875,4122.051181,4669.743476,4287.692203,4774.358858,4093.333233,4229.230666,4212.307589,4212.307589,3885.640931,4253.333229,4610.769118
4074.358875,4122.051181,4669.743476,4289.230664,4770.769114,4089.74349,4226.666563,4208.717846,4276.410152,3883.076828,4250.769127,4603.076811
4072.820413,4118.461438,4668.205014,4287.692203,4770.256294,4086.153746,4231.281948,4211.794769,4295.897331,3878.461444,4249.743486,4593.333221
4070.769131,4118.461438,4665.128091,4282.051177,4768.205012,4086.666567,4234.871691,4217.435794,4232.307589,3881.538367,4255.384511,4600.512708
4070.769131,4121.02554,4667.692194,4281.025536,4764.615268,4088.205028,4232.307589,4215.897333,4155.897334,3886.153751,4260.512716,4612.30758
4072.820413,4118.461438,4671.281937,4283.589639,4766.66655,4090.25631,4233.84605,4213.846051,4209.743487,3885.12811,4258.461434,4607.692195
4075.897336,4122.051181,4672.307578,4287.179382,4770.769114,4092.820413,4244.615281,4226.666563,4384.102457,3891.794777,4267.692203,4608.205016
4074.871695,4130.76913,4672.307578,4286.666562,4770.769114,4089.74349,4244.615281,4229.230666,4398.974251,3901.538366,4284.102459,4617.948605
4073.333234,4129.230668,4672.820399,4282.563998,4762.051166,4084.102464,4229.743486,4210.769128,4239.999896,3901.538366,4283.076818,4616.922964
4074.871695,4126.666566,4671.281937,4284.102459,4758.461422,4085.128105,4227.179384,4207.179384,4175.897334,3895.897341,4269.743485,4611.794759
4073.333234,4130.256309,4670.769117,4284.61528,4766.15373,4090.25631,4238.461435,4226.666563,4284.102459,3890.256315,4261.538357,4608.717836
4069.23067,4125.128104,4670.769117,4281.538357,4767.179371,4092.307592,4239.999896,4237.948614,4371.794765,3889.743495,4262.051178,4609.230657
4075.384516,4124.102463,4672.820399,4283.589639,4761.025525,4089.230669,4237.948614,4241.538358,4345.128099,3901.538366,4271.794767,4621.538349
4087.692208,4134.871694,4678.461424,4285.1281,4754.871679,4084.615285,4246.666563,4253.84605,4349.230663,3917.948622,4285.1281,4637.435784
4088.205028,4140.512719,4682.563988,4282.051177,4750.769115,4078.974259,4250.769127,4257.948614,4395.384508,3922.564007,4292.820408,4638.461425
4084.102464,4137.435796,4685.128091,4285.1281,4750.256294,4073.846054,4249.743486,4254.35887,4488.205018,3926.15375,4299.999895,4635.897323
4087.179387,4138.974258,4686.153732,4289.743485,4750.769115,4077.948618,4257.435793,4262.051178,4575.897324,3933.846058,4308.717843,4643.07681
4090.769131,4140.512719,4686.153732,4286.666562,4749.743474,4085.640926,4259.999896,4266.153742,4501.025531,3935.89734,4309.230664,4645.640912
4087.692208,4139.999899,4686.666552,4286.666562,4752.307576,4087.692208,4256.410152,4261.025537,4427.179379,3935.89734,4307.692202,4639.999887
4083.589644,4139.999899,4686.666552,4288.717844,4753.846038,4084.102464,4255.384511,4259.487075,4490.2563,3935.384519,4306.153741,4637.435784
4083.076823,4138.461437,4685.128091,4286.666562,4751.794756,4079.48708,4254.35887,4264.10246,4577.435786,3934.871699,4303.589638,4643.58963
4085.128105,4140.512719,4685.640911,4287.179382,4751.794756,4078.974259,4256.922973,4264.61528,4570.769119,3938.461442,4307.179382,4649.230656
4088.205028,4143.076822,4687.692193,4288.205023,4752.307576,4078.974259,4256.410152,4257.948614,4434.871686,3939.999904,4306.666561,4647.179374
4086.666567,4141.02554,4682.563988,4288.205023,4750.769115,4079.9999,4247.179383,4252.307588,4371.794765,3934.358878,4296.922972,4639.999887
4084.102464,4138.974258,4678.974245,4287.692203,4750.256294,4084.102464,4244.10246,4252.820409,4485.128095,3925.128109,4292.820408,4634.358861
4085.128105,4137.435796,4684.61527,4288.205023,4750.769115,4085.640926,4248.205024,4252.307588,4550.769119,3919.487084,4292.820408,4634.358861
4089.74349,4137.435796,4687.179373,4288.205023,4751.281935,4082.051182,4245.128101,4248.205024,4442.051173,3921.538366,4290.769126,4637.948605
4090.769131,4142.051181,4686.153732,4288.205023,4749.230653,4077.948618,4237.435794,4243.076819,4326.15374,3924.102468,4287.692203,4635.897323
4090.25631,4141.53836,4689.230655,4288.205023,4748.205012,4078.461439,4238.974255,4241.538358,4387.17938,3922.051186,4289.743485,4635.384502
4090.769131,4140.512719,4690.256296,4288.205023,4756.41014,4082.051182,4245.128101,4249.230665,4522.563992,3927.692212,4298.461433,4640.512707
4091.281951,4146.153745,4687.179373,4288.205023,4760.512704,4086.666567,4247.179383,4256.410152,4531.28194,3933.846058,4303.076818,4639.999887
4091.794772,4145.640924,4686.666552,4288.205023,4757.948602,4090.769131,4247.692204,4253.333229,4419.999892,3926.666571,4297.948613,4634.358861
4085.128105,4139.487078,4687.692193,4288.205023,4757.435781,4089.230669,4243.58964,4243.076819,4321.538356,3915.38452,4287.179382,4628.717836
4080.512721,4140.512719,4682.563988,4288.205023,4754.358858,4084.615285,4236.410153,4237.435794,4350.256304,3910.769135,4280.512716,4623.589631
4083.076823,4144.102463,4678.974245,4288.205023,4752.307576,4084.615285,4235.897332,4238.461435,4431.794763,3907.179392,4281.025536,4619.487067
4083.589644,4148.717847,4682.563988,4288.205023,4754.871679,4088.717849,4241.025537,4241.538358,4399.487072,3904.615289,4282.051177,4618.974246
4080.512721,4155.384514,4687.179373,4288.205023,4757.948602,4086.666567,4242.051178,4242.563999,4311.794766,3909.743494,4279.487075,4623.07681
4083.589644,4155.384514,4687.692193,4288.205023,4760.512704,4082.564003,4237.948614,4238.461435,4331.281945,3912.307597,4279.487075,4627.692195
4091.794772,4153.846052,4687.692193,4288.205023,4765.128089,4089.74349,4241.025537,4238.974255,4448.205019,3912.307597,4285.1281,4627.692195
4093.333233,4154.871693,4688.205014,4288.205023,4765.640909,4093.333233,4247.179383,4247.179383,4481.025531,3915.89734,4287.179382,4625.128092
4091.281951,4153.846052,4687.692193,4288.205023,4760.512704,4085.640926,4246.666563,4254.35887,4396.410149,3918.461443,4282.051177,4629.743477
4091.794772,4154.358873,4689.743475,4287.692203,4762.051166,4084.102464,4249.743486,4255.897332,4409.743482,3927.692212,4290.769126,4644.615271
4093.846054,4154.871693,4690.256296,4289.230664,4765.128089,4091.794772,4256.410152,4256.922973,4522.051171,3936.922981,4303.076818,4649.743476
4091.794772,4148.717847,4687.179373,4288.205023,4763.589627,4091.794772,4256.410152,4256.922973,4546.666555,3927.692212,4296.410151,4636.410143
4089.230669,4142.051181,4686.666552,4282.563998,4761.025525,4087.692208,4256.410152,4258.461434,4487.179377,3919.999904,4288.205023,4628.205015
4090.769131,4142.051181,4688.205014,4280.512716,4764.102448,4090.769131,4257.435793,4257.948614,4402.051174,3924.102468,4290.769126,4632.8204
4090.25631,4139.999899,4687.179373,4282.563998,4766.66655,4095.897336,4254.871691,4254.35887,4385.640918,3924.615289,4291.794767,4637.435784
4091.794772,4143.076822,4687.179373,4283.589639,4764.615268,4096.922977,4256.922973,4258.461434,4491.794762,3924.102468,4294.358869,4638.461425
4095.897336,4149.743488,4691.281937,4283.076818,4759.999884,4096.922977,4264.61528,4267.179383,4585.128093,3931.794776,4302.051177,4639.999887
4092.307592,4146.666565,4691.794757,4282.563998,4756.922961,4096.922977,4267.179383,4267.692203,4525.640915,3933.333237,4302.563997,4638.974246
4087.692208,4137.435796,4687.692193,4281.538357,4753.846038,4092.307592,4257.435793,4253.84605,4349.743483,3921.025545,4288.717844,4628.717836
4088.717849,4135.384514,4685.640911,4281.025536,4751.281935,4086.153746,4248.205024,4244.10246,4310.769125,3913.846058,4278.461434,4626.666554
4091.281951,4139.999899,4688.205014,4282.051177,4752.820397,4086.153746,4253.333229,4251.794768,4453.333224,3916.922981,4284.61528,4635.897323
4093.846054,4146.666565,4691.281937,4282.563998,4762.563986,4092.820413,4263.076819,4262.051178,4551.79476,3924.102468,4298.461433,4638.974246
4096.410156,4153.846052,4694.35886,4281.538357,4769.230653,4099.9999,4265.640921,4263.589639,4511.281941,3931.794776,4307.179382,4638.461425
4096.922977,4151.79477,4695.897321,4284.102459,4764.102448,4098.974259,4257.948614,4254.35887,4401.025533,3928.205032,4302.563997,4638.974246
4095.384515,4143.589642,4691.794757,4285.1281,4758.974243,4097.435797,4255.897332,4251.794768,4405.128097,3919.487084,4294.87169,4632.8204
4093.333233,4139.487078,4687.692193,4282.051177,4759.999884,4099.9999,4261.538357,4257.435793,4498.461428,3918.461443,4291.794767,4624.102451
4090.769131,4136.922976,4687.179373,4280.512716,4757.948602,4097.435797,4253.84605,4250.769127,4450.769122,3912.307597,4287.179382,4624.615272
4092.820413,4136.922976,4688.717834,4281.538357,4750.769115,4091.281951,4244.615281,4240.512717,4322.563997,3906.666571,4283.589639,4628.717836
4095.897336,4139.487078,4690.256296,4283.076818,4745.128089,4088.717849,4246.666563,4239.999896,4299.487074,3913.333238,4283.589639,4630.769118
4090.25631,4134.871694,4688.205014,4284.61528,4747.179371,4088.717849,4245.640922,4240.512717,4363.589637,3912.307597,4279.999895,4629.743477
4088.205028,4129.230668,4688.205014,4283.589639,4749.230653,4087.692208,4244.615281,4241.025537,4425.128097,3908.205033,4278.974254,4632.307579
4099.487079,4132.820412,4694.87168,4281.025536,4747.179371,4089.74349,4255.384511,4246.666563,4439.487071,3919.999904,4289.743485,4642.563989
4102.564002,4134.871694,4695.897321,4281.538357,4749.230653,4092.307592,4258.974255,4248.717845,4397.43579,3926.666571,4294.358869,4645.128092
4094.358874,4128.205027,4689.743475,4282.563998,4754.358858,4093.333233,4251.281947,4244.615281,4377.43579,3914.871699,4285.1281,4634.358861
4093.846054,4124.615284,4687.692193,4281.025536,4755.384499,4095.897336,4254.871691,4250.769127,4449.23066,3910.769135,4283.076818,4631.794759
4093.333233,4124.615284,4688.717834,4281.538357,4752.820397,4094.871695,4259.487075,4255.384511,4479.99989,3919.487084,4285.640921,4638.974246
4088.717849,4122.564002,4686.153732,4283.589639,4751.281935,4091.794772,4255.384511,4247.179383,4363.076816,3918.461443,4279.487075,4637.435784
4087.179387,4118.974258,4684.61527,4285.1281,4753.333217,4091.794772,4254.35887,4241.025537,4277.435793,3910.256315,4270.769126,4630.256297
